Hand,Rank,OrderedRank
6s,5d,3s,2s,1,3
6s,5d,3s,2h,1,3
6s,5d,3s,2d,1,3
6s,5d,3s,2c,1,3
6s,5d,3h,2s,1,3
6s,5d,3h,2h,1,3
6s,5d,3h,2d,1,3
6s,5d,3h,2c,1,3
6s,5d,3d,2s,1,3
6s,5d,3d,2h,1,3
6s,5d,3d,2d,1,3
6s,5d,3d,2c,1,3
6s,5d,3c,2s,1,3
6s,5d,3c,2h,1,3
6s,5d,3c,2d,1,3
6s,5d,3c,2c,1,3
6s,5c,3s,2s,1,3
6s,5c,3s,2h,1,3
6s,5c,3s,2d,1,3
6s,5c,3s,2c,1,3
6s,5c,3h,2s,1,3
6s,5c,3h,2h,1,3
6s,5c,3h,2d,1,3
6s,5c,3h,2c,1,3
6s,5c,3d,2s,1,3
6s,5c,3d,2h,1,3
6s,5c,3d,2d,1,3
6s,5c,3d,2c,1,3
6s,5c,3c,2s,1,3
6s,5c,3c,2h,1,3
6s,5c,3c,2d,1,3
6s,5c,3c,2c,1,3
6h,5s,3s,2s,1,3
6h,5s,3s,2h,1,3
6h,5s,3s,2d,1,3
6h,5s,3s,2c,1,3
6h,5s,3h,2s,1,3
6h,5s,3h,2h,1,3
6h,5s,3h,2d,1,3
6h,5s,3h,2c,1,3
6h,5s,3d,2s,1,3
6h,5s,3d,2h,1,3
6h,5s,3d,2d,1,3
6h,5s,3d,2c,1,3
6h,5s,3c,2s,1,3
6h,5s,3c,2h,1,3
6h,5s,3c,2d,1,3
6h,5s,3c,2c,1,3
6h,5h,3s,2s,1,3
6h,5h,3s,2h,1,3
6h,5h,3s,2d,1,3
6h,5h,3s,2c,1,3
6h,5h,3h,2s,1,3
6h,5h,3h,2h,1,3
6h,5h,3h,2d,1,3
6h,5h,3h,2c,1,3
6h,5h,3d,2s,1,3
6h,5h,3d,2h,1,3
6h,5h,3d,2d,1,3
6h,5h,3d,2c,1,3
6h,5h,3c,2s,1,3
6h,5h,3c,2h,1,3
6h,5h,3c,2d,1,3
6h,5h,3c,2c,1,3
6h,5d,3s,2s,1,3
6h,5d,3s,2h,1,3
6h,5d,3s,2d,1,3
6h,5d,3s,2c,1,3
6h,5d,3h,2s,1,3
6h,5d,3h,2h,1,3
6h,5d,3h,2d,1,3
6h,5d,3h,2c,1,3
6h,5d,3d,2s,1,3
6h,5d,3d,2h,1,3
6h,5d,3d,2d,1,3
6h,5d,3d,2c,1,3
6h,5d,3c,2s,1,3
6h,5d,3c,2h,1,3
6h,5d,3c,2d,1,3
6h,5d,3c,2c,1,3
6h,5c,3s,2s,1,3
6h,5c,3s,2h,1,3
6h,5c,3s,2d,1,3
6h,5c,3s,2c,1,3
6h,5c,3h,2s,1,3
6h,5c,3h,2h,1,3
6h,5c,3h,2d,1,3
6h,5c,3h,2c,1,3
6h,5c,3d,2s,1,3
6h,5c,3d,2h,1,3
6h,5c,3d,2d,1,3
6h,5c,3d,2c,1,3
6h,5c,3c,2s,1,3
6h,5c,3c,2h,1,3
6h,5c,3c,2d,1,3
6h,5c,3c,2c,1,3
6d,5s,3s,2s,1,3
6d,5s,3s,2h,1,3
6d,5s,3s,2d,1,3
6d,5s,3s,2c,1,3
6d,5s,3h,2s,1,3
6d,5s,3h,2h,1,3
6d,5s,3h,2d,1,3
6d,5s,3h,2c,1,3
6d,5s,3d,2s,1,3
6d,5s,3d,2h,1,3
6d,5s,3d,2d,1,3
6d,5s,3d,2c,1,3
6d,5s,3c,2s,1,3
6d,5s,3c,2h,1,3
6d,5s,3c,2d,1,3
6d,5s,3c,2c,1,3
6d,5h,3s,2s,1,3
6d,5h,3s,2h,1,3
6d,5h,3s,2d,1,3
6d,5h,3s,2c,1,3
6d,5h,3h,2s,1,3
6d,5h,3h,2h,1,3
6d,5h,3h,2d,1,3
6d,5h,3h,2c,1,3
6d,5h,3d,2s,1,3
6d,5h,3d,2h,1,3
6d,5h,3d,2d,1,3
6d,5h,3d,2c,1,3
6d,5h,3c,2s,1,3
6d,5h,3c,2h,1,3
6d,5h,3c,2d,1,3
6d,5h,3c,2c,1,3
6d,5d,3s,2s,1,3
6d,5d,3s,2h,1,3
6d,5d,3s,2d,1,3
6d,5d,3s,2c,1,3
6d,5d,3h,2s,1,3
6d,5d,3h,2h,1,3
6d,5d,3h,2d,1,3
6d,5d,3h,2c,1,3
6d,5d,3d,2s,1,3
6d,5d,3d,2h,1,3
6d,5d,3d,2d,1,3
6d,5d,3d,2c,1,3
6d,5d,3c,2s,1,3
6d,5d,3c,2h,1,3
6d,5d,3c,2d,1,3
6d,5d,3c,2c,1,3
6d,5c,3s,2s,1,3
6d,5c,3s,2h,1,3
6d,5c,3s,2d,1,3
6d,5c,3s,2c,1,3
6d,5c,3h,2s,1,3
6d,5c,3h,2h,1,3
6d,5c,3h,2d,1,3
6d,5c,3h,2c,1,3
6d,5c,3d,2s,1,3
6d,5c,3d,2h,1,3
6d,5c,3d,2d,1,3
6d,5c,3d,2c,1,3
6d,5c,3c,2s,1,3
6d,5c,3c,2h,1,3
6d,5c,3c,2d,1,3
6d,5c,3c,2c,1,3
6c,5s,3s,2s,1,3
6c,5s,3s,2h,1,3
6c,5s,3s,2d,1,3
6c,5s,3s,2c,1,3
6c,5s,3h,2s,1,3
6c,5s,3h,2h,1,3
6c,5s,3h,2d,1,3
6c,5s,3h,2c,1,3
6c,5s,3d,2s,1,3
6c,5s,3d,2h,1,3
6c,5s,3d,2d,1,3
6c,5s,3d,2c,1,3
6c,5s,3c,2s,1,3
