Hand,Rank,OrderedRank
As,Ah,Ad,1,1
W1,Ah,Ad,1,1
W1,As,Ad,1,1
W1,As,Ah,1,1
W1,W2,Ad,1,1
W1,W2,Ah,1,1
W1,W2,As,1,1
B1,Ah,Ad,1,1
B1,As,Ad,1,1
B1,As,Ah,1,1
B1,B2,Ad,1,1
B1,B2,Ah,1,1
B1,B2,As,1,1
As,Ah,Ac,1,1
W1,Ah,Ac,1,1
W1,As,Ac,1,1
W1,W2,Ac,1,1
B1,Ah,Ac,1,1
B1,As,Ac,1,1
B1,B2,Ac,1,1
As,Ad,Ac,1,1
W1,Ad,Ac,1,1
B1,Ad,Ac,1,1
Ah,Ad,Ac,1,1
Ks,Kh,Kd,1,2
W1,Kh,Kd,1,2
W1,Ks,Kd,1,2
W1,Ks,Kh,1,2
W1,W2,Kd,1,2
W1,W2,Kh,1,2
W1,W2,Ks,1,2
Ks,Kh,Kc,1,2
W1,Kh,Kc,1,2
W1,Ks,Kc,1,2
W1,W2,Kc,1,2
Ks,Kd,Kc,1,2
W1,Kd,Kc,1,2
Kh,Kd,Kc,1,2
Qs,Qh,Qd,1,3
W1,Qh,Qd,1,3
W1,Qs,Qd,1,3
W1,Qs,Qh,1,3
W1,W2,Qd,1,3
W1,W2,Qh,1,3
W1,W2,Qs,1,3
Qs,Qh,Qc,1,3
W1,Qh,Qc,1,3
W1,Qs,Qc,1,3
W1,W2,Qc,1,3
Qs,Qd,Qc,1,3
W1,Qd,Qc,1,3
Qh,Qd,Qc,1,3
Js,Jh,Jd,1,4
W1,Jh,Jd,1,4
W1,Js,Jd,1,4
W1,Js,Jh,1,4
W1,W2,Jd,1,4
W1,W2,Jh,1,4
W1,W2,Js,1,4
Js,Jh,Jc,1,4
W1,Jh,Jc,1,4
W1,Js,Jc,1,4
W1,W2,Jc,1,4
Js,Jd,Jc,1,4
W1,Jd,Jc,1,4
Jh,Jd,Jc,1,4
7s,7h,7d,1,5
W1,7h,7d,1,5
W1,7s,7d,1,5
W1,7s,7h,1,5
W1,W2,7d,1,5
W1,W2,7h,1,5
W1,W2,7s,1,5
7s,7h,7c,1,5
W1,7h,7c,1,5
W1,7s,7c,1,5
W1,W2,7c,1,5
7s,7d,7c,1,5
W1,7d,7c,1,5
7h,7d,7c,1,5
6s,6h,6d,1,6
W1,6h,6d,1,6
W1,6s,6d,1,6
W1,6s,6h,1,6
W1,W2,6d,1,6
W1,W2,6h,1,6
W1,W2,6s,1,6
6s,6h,6c,1,6
W1,6h,6c,1,6
W1,6s,6c,1,6
W1,W2,6c,1,6
6s,6d,6c,1,6
W1,6d,6c,1,6
6h,6d,6c,1,6
5s,5h,5d,1,7
W1,5h,5d,1,7
W1,5s,5d,1,7
W1,5s,5h,1,7
W1,W2,5d,1,7
W1,W2,5h,1,7
W1,W2,5s,1,7
5s,5h,5c,1,7
W1,5h,5c,1,7
W1,5s,5c,1,7
W1,W2,5c,1,7
5s,5d,5c,1,7
W1,5d,5c,1,7
5h,5d,5c,1,7
4s,4h,4d,1,8
W1,4h,4d,1,8
W1,4s,4d,1,8
W1,4s,4h,1,8
W1,W2,4d,1,8
W1,W2,4h,1,8
W1,W2,4s,1,8
4s,4h,4c,1,8
W1,4h,4c,1,8
W1,4s,4c,1,8
W1,W2,4c,1,8
4s,4d,4c,1,8
W1,4d,4c,1,8
4h,4d,4c,1,8
3s,3h,3d,1,9
W1,3h,3d,1,9
W1,3s,3d,1,9
W1,3s,3h,1,9
W1,W2,3d,1,9
W1,W2,3h,1,9
W1,W2,3s,1,9
3s,3h,3c,1,9
W1,3h,3c,1,9
W1,3s,3c,1,9
W1,W2,3c,1,9
3s,3d,3c,1,9
W1,3d,3c,1,9
3h,3d,3c,1,9
2s,2h,2d,1,10
W1,2h,2d,1,10
W1,2s,2d,1,10
W1,2s,2h,1,10
W1,W2,2d,1,10
W1,W2,2h,1,10
W1,W2,2s,1,10
2s,2h,2c,1,10
W1,2h,2c,1,10
W1,2s,2c,1,10
W1,W2,2c,1,10
2s,2d,2c,1,10
W1,2d,2c,1,10
2h,2d,2c,1,10
As,Ah,Ks,2,1
W1,Ah,Ks,2,1
W1,As,Ks,2,1
B1,Ah,Ks,2,1
B1,As,Ks,2,1
B1,B2,Ks,2,1
As,Ah,Kh,2,1
W1,Ah,Kh,2,1
W1,As,Kh,2,1
B1,Ah,Kh,2,1
B1,As,Kh,2,1
B1,B2,Kh,2,1
As,Ah,Kd,2,1
W1,Ah,Kd,2,1
W1,As,Kd,2,1
B1,Ah,Kd,2,1
B1,As,Kd,2,1
B1,B2,Kd,2,1
As,Ah,Kc,2,1
W1,Ah,Kc,2,1
W1,As,Kc,2,1
B1,Ah,Kc,2,1
B1,As,Kc,2,1
B1,B2,Kc,2,1
As,Ah,Qs,2,2
W1,Ah,Qs,2,2
W1,As,Qs,2,2
B1,Ah,Qs,2,2
B1,As,Qs,2,2
B1,B2,Qs,2,2
As,Ah,Qh,2,2
W1,Ah,Qh,2,2
W1,As,Qh,2,2
B1,Ah,Qh,2,2
B1,As,Qh,2,2
B1,B2,Qh,2,2
As,Ah,Qd,2,2
W1,Ah,Qd,2,2
W1,As,Qd,2,2
B1,Ah,Qd,2,2
B1,As,Qd,2,2
B1,B2,Qd,2,2
As,Ah,Qc,2,2
W1,Ah,Qc,2,2
W1,As,Qc,2,2
B1,Ah,Qc,2,2
B1,As,Qc,2,2
B1,B2,Qc,2,2
As,Ah,Js,2,3
W1,Ah,Js,2,3
W1,As,Js,2,3
B1,Ah,Js,2,3
B1,As,Js,2,3
B1,B2,Js,2,3
As,Ah,Jh,2,3
W1,Ah,Jh,2,3
W1,As,Jh,2,3
B1,Ah,Jh,2,3
B1,As,Jh,2,3
B1,B2,Jh,2,3
As,Ah,Jd,2,3
W1,Ah,Jd,2,3
W1,As,Jd,2,3
B1,Ah,Jd,2,3
B1,As,Jd,2,3
B1,B2,Jd,2,3
As,Ah,Jc,2,3
W1,Ah,Jc,2,3
W1,As,Jc,2,3
B1,Ah,Jc,2,3
B1,As,Jc,2,3
B1,B2,Jc,2,3
As,Ah,7s,2,4
W1,Ah,7s,2,4
W1,As,7s,2,4
B1,Ah,7s,2,4
B1,As,7s,2,4
B1,B2,7s,2,4
As,Ah,7h,2,4
W1,Ah,7h,2,4
W1,As,7h,2,4
B1,Ah,7h,2,4
B1,As,7h,2,4
B1,B2,7h,2,4
As,Ah,7d,2,4
W1,Ah,7d,2,4
W1,As,7d,2,4
B1,Ah,7d,2,4
B1,As,7d,2,4
B1,B2,7d,2,4
As,Ah,7c,2,4
W1,Ah,7c,2,4
W1,As,7c,2,4
B1,Ah,7c,2,4
B1,As,7c,2,4
B1,B2,7c,2,4
As,Ah,6s,2,5
W1,Ah,6s,2,5
W1,As,6s,2,5
B1,Ah,6s,2,5
B1,As,6s,2,5
B1,B2,6s,2,5
As,Ah,6h,2,5
W1,Ah,6h,2,5
W1,As,6h,2,5
B1,Ah,6h,2,5
B1,As,6h,2,5
B1,B2,6h,2,5
As,Ah,6d,2,5
W1,Ah,6d,2,5
W1,As,6d,2,5
B1,Ah,6d,2,5
B1,As,6d,2,5
B1,B2,6d,2,5
As,Ah,6c,2,5
W1,Ah,6c,2,5
W1,As,6c,2,5
B1,Ah,6c,2,5
B1,As,6c,2,5
B1,B2,6c,2,5
As,Ah,5s,2,6
W1,Ah,5s,2,6
W1,As,5s,2,6
B1,Ah,5s,2,6
B1,As,5s,2,6
B1,B2,5s,2,6
As,Ah,5h,2,6
W1,Ah,5h,2,6
W1,As,5h,2,6
B1,Ah,5h,2,6
B1,As,5h,2,6
B1,B2,5h,2,6
As,Ah,5d,2,6
W1,Ah,5d,2,6
W1,As,5d,2,6
B1,Ah,5d,2,6
B1,As,5d,2,6
B1,B2,5d,2,6
As,Ah,5c,2,6
W1,Ah,5c,2,6
W1,As,5c,2,6
B1,Ah,5c,2,6
B1,As,5c,2,6
B1,B2,5c,2,6
As,Ah,4s,2,7
W1,Ah,4s,2,7
W1,As,4s,2,7
B1,Ah,4s,2,7
B1,As,4s,2,7
B1,B2,4s,2,7
